,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint, Label
22869,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.540230000000001,0,2
22870,4,0,0,0,3144,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,610,0,0,0,0,0,9.540230000000001,0,2
22871,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.540230000000001,0,2
22872,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,573,0,0,0,0,0,9.528735000000001,0,2
22873,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.528735000000001,0,2
22874,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,699,0,0,0,0,0,9.540230000000001,0,2
22875,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-9.540230000000001,0,2
22876,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,566,0,0,0,0,0,9.517241499999999,0,2
22877,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,623,0,0,0,0,0,-9.517241499999999,0,2
22878,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,611,0,0,0,0,0,9.528735000000001,0,2
22879,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.528735000000001,0,2
22880,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,608,0,0,0,0,0,9.528735000000001,0,2
22881,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.528735000000001,0,2
22882,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,9.505747,1,0,1,661,0,0,0,0,0,9.505747,0,2
22883,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-9.505747,0,2
22884,4,0,0,0,3831,19,3,1,1,0,0,0,0,0,9.747127,1,0,0,636,0,0,0,0,0,9.747127,0,2
22885,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.747127,0,2
22886,4,0,0,0,3836,19,3,1,1,0,0,0,0,0,10.942528999999999,1,0,0,621,0,0,0,0,0,10.942528999999999,0,2
22887,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-10.942528999999999,0,2
22888,4,0,0,0,3837,19,3,1,1,0,0,0,0,0,11.103448,1,0,1,547,0,0,0,0,0,11.103448,0,2
22889,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-11.103448,0,2
22890,4,0,0,0,4341,19,3,1,1,0,0,0,0,0,10.793103,1,0,1,600,0,0,0,0,0,10.793103,0,2
22891,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,640,0,0,0,0,0,-10.793103,0,2
22892,4,0,0,0,3034,19,3,1,1,0,0,0,0,0,10.655172,1,0,1,558,0,0,0,0,0,10.655172,0,2
22893,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,644,0,0,0,0,0,-10.655172,0,2
22894,4,0,0,0,3833,19,3,1,1,0,0,0,0,0,10.505747,1,0,1,532,0,0,0,0,0,10.505747,0,2
22895,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,764,0,0,0,0,0,-10.505747,0,2
22896,4,0,0,0,4142,19,3,1,1,0,0,0,0,0,10.413794000000001,1,0,1,523,0,0,0,0,0,10.413794000000001,0,2
22897,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.413794000000001,0,2
22898,4,0,0,0,4431,19,3,1,1,0,0,0,0,0,10.321839,1,0,1,741,0,0,0,0,0,10.321839,0,2
22899,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.321839,0,2
22900,4,0,0,0,3344,19,3,1,1,0,0,0,0,0,10.21839,1,0,1,610,0,0,0,0,0,10.21839,0,2
22901,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-10.21839,0,2
22902,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,10.160919,1,0,1,523,0,0,0,0,0,10.160919,0,2
22903,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.160919,0,2
22904,4,0,0,0,3332,19,3,1,1,0,0,0,0,0,10.091953,1,0,1,655,0,0,0,0,0,10.091953,0,2
22905,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.091953,0,2
22906,4,0,0,0,3437,19,3,1,1,0,0,0,0,0,10.045977,1,0,1,525,0,0,0,0,0,10.045977,0,2
22907,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-10.045977,0,2
22908,4,0,0,0,3946,19,3,1,1,0,0,0,0,0,9.988505,1,0,1,529,0,0,0,0,0,9.988505,0,2
22909,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.988505,0,2
22910,4,0,0,0,4231,19,3,1,1,0,0,0,0,0,9.942528999999999,1,0,1,556,0,0,0,0,0,9.942528999999999,0,2
22911,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.942528999999999,0,2
22912,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.896552,1,0,1,699,0,0,0,0,0,9.896552,0,2
22913,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.896552,0,2
22914,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,610,0,0,0,0,0,9.873563,0,2
22915,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.873563,0,2
22916,4,0,0,0,3145,19,3,1,1,0,0,0,0,0,9.839080000000001,1,0,1,523,0,0,0,0,0,9.839080000000001,0,2
22917,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-9.839080000000001,0,2
22918,4,0,0,0,3736,19,3,1,1,0,0,0,0,0,9.78161,1,0,1,620,0,0,0,0,0,9.78161,0,2
22919,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,701,0,0,0,0,0,-9.78161,0,2
22920,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,616,0,0,0,0,0,9.804598,0,2
22921,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,623,0,0,0,0,0,-9.804598,0,2
22922,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,9.75862,1,0,1,557,0,0,0,0,0,9.75862,0,2
22923,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-9.75862,0,2
22924,4,0,0,0,3435,19,3,1,1,0,0,0,0,0,9.747127,1,0,1,556,0,0,0,0,0,9.747127,0,2
22925,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.747127,0,2
22926,4,0,0,0,4345,19,3,1,1,0,0,0,0,0,9.724138,1,0,1,611,0,0,0,0,0,9.724138,0,2
22927,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.724138,0,2
22928,4,0,0,0,3943,19,3,1,1,0,0,0,0,0,9.689655,1,0,1,645,0,0,0,0,0,9.689655,0,2
22929,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,625,0,0,0,0,0,-9.689655,0,2
22930,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,564,0,0,0,0,0,9.701149000000001,0,2
22931,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.701149000000001,0,2
22932,4,0,0,0,3237,19,3,1,1,0,0,0,0,0,9.666666000000001,1,0,1,565,0,0,0,0,0,9.666666000000001,0,2
22933,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.666666000000001,0,2
22934,4,0,0,0,3643,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,708,0,0,0,0,0,9.655172,0,2
22935,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.655172,0,2
22936,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.643678999999999,1,0,1,610,0,0,0,0,0,9.643678999999999,0,2
22937,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.643678999999999,0,2
22938,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,602,0,0,0,0,0,9.586205999999999,0,2
22939,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.586205999999999,0,2
22940,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,607,0,0,0,0,0,9.620689,0,2
22941,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.620689,0,2
22942,4,0,0,0,3442,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,697,0,0,0,0,0,9.574713000000001,0,2
22943,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.574713000000001,0,2
22944,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,523,0,0,0,0,0,9.609196,0,2
22945,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-9.609196,0,2
22946,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,578,0,0,0,0,0,9.586205999999999,0,2
22947,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.586205999999999,0,2
22948,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,698,0,0,0,0,0,9.574713000000001,0,2
22949,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.574713000000001,0,2
22950,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,564,0,0,0,0,0,9.551724,0,2
22951,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.551724,0,2
22952,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,523,0,0,0,0,0,9.551724,0,2
22953,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.551724,0,2
22954,4,0,0,0,3931,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,653,0,0,0,0,0,9.563217999999999,0,2
22955,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.563217999999999,0,2
22956,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,610,0,0,0,0,0,9.540230000000001,0,2
22957,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.540230000000001,0,2
22958,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,575,0,0,0,0,0,9.517241499999999,0,2
22959,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.517241499999999,0,2
22960,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,577,0,0,0,0,0,9.517241499999999,0,2
22961,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-9.517241499999999,0,2
22962,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,695,0,0,0,0,0,9.528735000000001,0,2
22963,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,626,0,0,0,0,0,-9.528735000000001,0,2
22964,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,566,0,0,0,0,0,9.528735000000001,0,2
22965,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-9.528735000000001,0,2
22966,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,557,0,0,0,0,0,9.540230000000001,0,2
22967,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.540230000000001,0,2
22968,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,567,0,0,0,0,0,9.528735000000001,0,2
22969,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,624,0,0,0,0,0,-9.528735000000001,0,2
22970,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,698,0,0,0,0,0,9.540230000000001,0,2
22971,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.540230000000001,0,2
22972,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,9.505747,1,0,1,564,0,0,0,0,0,9.505747,0,2
22973,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,661,0,0,0,0,0,-9.505747,0,2
22974,4,0,0,0,4442,19,3,1,1,0,0,0,0,0,10.287355999999999,1,0,0,560,0,0,0,0,0,10.287355999999999,0,2
22975,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,764,0,0,0,0,0,-10.287355999999999,0,2
22976,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,11.310345,1,0,1,603,0,0,0,0,0,11.310345,0,2
22977,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-11.310345,0,2
22978,4,0,0,0,3442,19,3,1,1,0,0,0,0,0,10.942528999999999,1,0,1,672,0,0,0,0,0,10.942528999999999,0,2
22979,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,691,0,0,0,0,0,-10.942528999999999,0,2
22980,4,0,0,0,3231,19,3,1,1,0,0,0,0,0,10.735633,1,0,1,541,0,0,0,0,0,10.735633,0,2
22981,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,694,0,0,0,0,0,-10.735633,0,2
22982,4,0,0,0,4131,19,3,1,1,0,0,0,0,0,10.586205999999999,1,0,1,597,0,0,0,0,0,10.586205999999999,0,2
22983,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-10.586205999999999,0,2
22984,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,10.448276,1,0,1,612,0,0,0,0,0,10.448276,0,2
22985,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,633,0,0,0,0,0,-10.448276,0,2
22986,4,0,0,0,4330,19,3,1,1,0,0,0,0,0,10.367816,1,0,1,653,0,0,0,0,0,10.367816,0,2
22987,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.367816,0,2
22988,4,0,0,0,3239,19,3,1,1,0,0,0,0,0,10.264368,1,0,1,612,0,0,0,0,0,10.264368,0,2
22989,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-10.264368,0,2
22990,4,0,0,0,4336,19,3,1,1,0,0,0,0,0,10.195402,1,0,1,520,0,0,0,0,0,10.195402,0,2
22991,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.195402,0,2
22992,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,10.091953,1,0,1,657,0,0,0,0,0,10.091953,0,2
22993,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.091953,0,2
22994,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,10.068966,1,0,1,565,0,0,0,0,0,10.068966,0,2
22995,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.068966,0,2
22996,4,0,0,0,4346,19,3,1,1,0,0,0,0,0,10.022988,1,0,1,563,0,0,0,0,0,10.022988,0,2
22997,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,751,0,0,0,0,0,-10.022988,0,2
22998,4,0,0,0,4231,19,3,1,1,0,0,0,0,0,9.942528999999999,1,0,1,579,0,0,0,0,0,9.942528999999999,0,2
22999,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-9.942528999999999,0,2
23000,4,0,0,0,3830,19,3,1,1,0,0,0,0,0,9.908046,1,0,1,698,0,0,0,0,0,9.908046,0,2
23001,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.908046,0,2
23002,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,9.850575,1,0,1,566,0,0,0,0,0,9.850575,0,2
23003,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.850575,0,2
23004,4,0,0,0,3146,19,3,1,1,0,0,0,0,0,9.839080000000001,1,0,1,568,0,0,0,0,0,9.839080000000001,0,2
23005,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.839080000000001,0,2
23006,4,0,0,0,4645,19,3,1,1,0,0,0,0,0,9.75862,1,0,1,652,0,0,0,0,0,9.75862,0,2
23007,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.75862,0,2
23008,4,0,0,0,4241,19,3,1,1,0,0,0,0,0,9.770114999999999,1,0,1,620,0,0,0,0,0,9.770114999999999,0,2
23009,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-9.770114999999999,0,2
23010,4,0,0,0,4344,19,3,1,1,0,0,0,0,0,9.724138,1,0,1,575,0,0,0,0,0,9.724138,0,2
23011,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.724138,0,2
23012,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,9.701149000000001,1,0,1,557,0,0,0,0,0,9.701149000000001,0,2
23013,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-9.701149000000001,0,2
23014,4,0,0,0,3238,19,3,1,1,0,0,0,0,0,9.666666000000001,1,0,1,643,0,0,0,0,0,9.666666000000001,0,2
23015,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-9.666666000000001,0,2
23016,4,0,0,0,3643,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,556,0,0,0,0,0,9.655172,0,2
23017,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,629,0,0,0,0,0,-9.655172,0,2
23018,4,0,0,0,3237,19,3,1,1,0,0,0,0,0,9.666666000000001,1,0,1,560,0,0,0,0,0,9.666666000000001,0,2
23019,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,752,0,0,0,0,0,-9.666666000000001,0,2
23020,4,0,0,0,4634,19,3,1,1,0,0,0,0,0,9.632184,1,0,1,519,0,0,0,0,0,9.632184,0,2
23021,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.632184,0,2
23022,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,601,0,0,0,0,0,9.609196,0,2
23023,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.609196,0,2
23024,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,653,0,0,0,0,0,9.609196,0,2
23025,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.609196,0,2
23026,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,524,0,0,0,0,0,9.586205999999999,0,2
23027,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,753,0,0,0,0,0,-9.586205999999999,0,2
23028,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,564,0,0,0,0,0,9.574713000000001,0,2
23029,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.574713000000001,0,2
23030,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,656,0,0,0,0,0,9.540230000000001,0,2
23031,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.540230000000001,0,2
23032,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,574,0,0,0,0,0,9.528735000000001,0,2
23033,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,697,0,0,0,0,0,-9.528735000000001,0,2
23034,4,0,0,0,3632,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,532,0,0,0,0,0,9.528735000000001,0,2
23035,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.528735000000001,0,2
23036,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,554,0,0,0,0,0,9.563217999999999,0,2
23037,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.563217999999999,0,2
23038,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,698,0,0,0,0,0,9.517241499999999,0,2
23039,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.517241499999999,0,2
23040,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,565,0,0,0,0,0,9.540230000000001,0,2
23041,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-9.540230000000001,0,2
23042,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,9.505747,1,0,1,524,0,0,0,0,0,9.505747,0,2
23043,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.505747,0,2
23044,4,0,0,0,3246,19,3,1,1,0,0,0,0,0,9.494252000000001,1,0,1,607,0,0,0,0,0,9.494252000000001,0,2
23045,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-9.494252000000001,0,2
23046,4,0,0,0,4133,19,3,1,1,0,0,0,0,0,10.425286999999999,1,0,0,697,0,0,0,0,0,10.425286999999999,0,2
23047,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-10.425286999999999,0,2
23048,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,11.275862,1,0,1,565,0,0,0,0,0,11.275862,0,2
23049,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,783,0,0,0,0,0,-11.275862,0,2
23050,4,0,0,0,3546,19,3,1,1,0,0,0,0,0,10.896550999999999,1,0,1,666,0,0,0,0,0,10.896550999999999,0,2
23051,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.896550999999999,0,2
23052,4,0,0,0,3742,19,3,1,1,0,0,0,0,0,10.678161,1,0,1,653,0,0,0,0,0,10.678161,0,2
23053,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.678161,0,2
23054,4,0,0,0,3345,19,3,1,1,0,0,0,0,0,10.517241499999999,1,0,1,601,0,0,0,0,0,10.517241499999999,0,2
23055,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,798,0,0,0,0,0,-10.517241499999999,0,2
23056,4,0,0,0,4142,19,3,1,1,0,0,0,0,0,10.413794000000001,1,0,1,522,0,0,0,0,0,10.413794000000001,0,2
23057,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.413794000000001,0,2
23058,4,0,0,0,4430,19,3,1,1,0,0,0,0,0,10.321839,1,0,1,620,0,0,0,0,0,10.321839,0,2
23059,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,653,0,0,0,0,0,-10.321839,0,2
23060,4,0,0,0,3344,19,3,1,1,0,0,0,0,0,10.21839,1,0,1,524,0,0,0,0,0,10.21839,0,2
23061,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-10.21839,0,2
23062,4,0,0,0,3634,19,3,1,1,0,0,0,0,0,10.126436,1,0,1,525,0,0,0,0,0,10.126436,0,2
23063,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,755,0,0,0,0,0,-10.126436,0,2
23064,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,10.068966,1,0,1,577,0,0,0,0,0,10.068966,0,2
23065,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,699,0,0,0,0,0,-10.068966,0,2
23066,4,0,0,0,3537,19,3,1,1,0,0,0,0,0,10.0,1,0,1,697,0,0,0,0,0,10.0,0,2
23067,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,625,0,0,0,0,0,-10.0,0,2
23068,4,0,0,0,3645,19,3,1,1,0,0,0,0,0,9.954022,1,0,1,556,0,0,0,0,0,9.954022,0,2
23069,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,713,0,0,0,0,0,-9.954022,0,2
23070,4,0,0,0,4637,19,3,1,1,0,0,0,0,0,9.931035000000001,1,0,1,532,0,0,0,0,0,9.931035000000001,0,2
23071,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,787,0,0,0,0,0,-9.931035000000001,0,2
23072,4,0,0,0,3530,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,708,0,0,0,0,0,9.873563,0,2
23073,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-9.873563,0,2
23074,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.827586,1,0,1,575,0,0,0,0,0,9.827586,0,2
23075,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,699,0,0,0,0,0,-9.827586,0,2
23076,4,0,0,0,4136,19,3,1,1,0,0,0,0,0,9.8160925,1,0,1,576,0,0,0,0,0,9.8160925,0,2
