,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint
19107,4,0,0,0,4344,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,0,516,0,0,0,0,0,9.563217999999999,0
24532,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,702,0,0,0,0,0,-10.643678,0
28037,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,0.16091953,0,0,0,611,0,0,0,0,0,0.16091953,0
26252,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-9.75862,0
6012,4,0,0,0,3532,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,641,0,0,0,0,0,0.20689654,0
11546,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,792,0,0,0,0,0,-9.620689,0
23858,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.632184,0
5780,4,0,0,0,3133,19,3,1,1,0,0,0,0,0,9.114942999999998,1,0,1,611,0,0,0,0,0,9.114942999999998,0
6509,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,687,0,0,0,0,0,-0.20689654,0
20187,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,746,0,0,0,0,0,-10.735633,0
20587,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-9.586205999999999,0
17383,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-9.505747,0
1040,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-18.712645000000002,0
23222,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,760,0,0,0,0,0,-10.540230000000001,0
23241,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,10.160919,1,0,1,695,0,0,0,0,0,10.160919,0
16706,4,0,0,0,4634,19,3,1,1,0,0,0,0,0,9.632184,1,0,1,556,0,0,0,0,0,9.632184,0
8124,4,0,0,0,3337,19,3,1,1,0,0,0,0,0,20.459770000000002,1,0,0,668,0,0,0,0,0,20.459770000000002,0
20431,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.678162,0
5180,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,10.586205999999999,1,0,0,526,0,0,0,0,0,10.586205999999999,0
923,4,0,0,0,4239,19,3,1,1,0,0,0,0,0,2.4827588,1,0,0,601,0,0,0,0,0,2.4827588,0
24494,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,628,0,0,0,0,0,-9.551724,0
1902,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,703,0,0,0,0,0,-17.965517000000002,0
23950,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,700,0,0,0,0,0,-10.103449000000001,0
13652,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,704,0,0,0,0,0,-13.620689000000002,0
16515,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.839080000000001,0
4558,4,0,0,0,4539,19,3,1,1,0,0,0,0,0,10.712644000000001,1,0,0,574,0,0,0,0,0,10.712644000000001,0
4531,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-9.793103,0
14565,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.06896552,0
12856,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,649,0,0,0,0,0,-14.0,0
2017,4,0,0,0,3039,19,3,1,1,0,0,0,0,0,20.264368,1,0,0,700,0,0,0,0,0,20.264368,0
13112,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,767,0,0,0,0,0,-14.4827585,0
12877,4,0,0,0,3635,19,3,1,1,0,0,0,0,0,13.45977,1,0,1,646,0,0,0,0,0,13.45977,0
18729,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,569,0,0,0,0,0,9.873563,0
29080,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,5.125,1,0,0,433,0,0,0,0,0,0.03125,0
29007,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,5.09375,1,0,0,401,0,0,0,0,0,-0.03125,0
25359,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,0.06896552,0,0,0,577,0,0,0,0,0,0.06896552,0
20114,4,0,0,0,3332,19,3,1,1,0,0,0,0,0,0.16091953,0,0,0,565,0,0,0,0,0,0.16091953,0
14999,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.436782000000001,0
7827,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,696,0,0,0,0,0,-18.724138,0
13313,4,0,0,0,4538,19,3,1,1,0,0,0,0,0,14.643678,1,0,0,656,0,0,0,0,0,14.643678,0
11487,4,0,0,0,3539,19,3,1,1,0,0,0,0,0,11.068966,1,0,1,597,0,0,0,0,0,11.068966,0
9810,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,634,0,0,0,0,0,-0.022988506000000002,0
8407,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,769,0,0,0,0,0,-19.011494,0
11050,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-10.252873,0
2566,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,626,0,0,0,0,0,-9.390805,0
29259,4,0,0,0,4544,19,3,1,1,0,0,0,0,0,20.125,1,0,0,463,0,0,0,0,0,-0.125,0
17980,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,0.11494253,0,0,0,574,0,0,0,0,0,0.11494253,0
20795,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.528735000000001,0
13834,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,760,0,0,0,0,0,-15.425286999999999,0
23833,4,0,0,0,4132,19,3,1,1,0,0,0,0,0,10.425286999999999,1,0,0,604,0,0,0,0,0,10.425286999999999,0
23195,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,750,0,0,0,0,0,-9.551724,0
17212,4,0,0,0,3342,19,3,1,1,0,0,0,0,0,9.91954,1,0,1,524,0,0,0,0,0,9.91954,0
138,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,768,0,0,0,0,0,-0.17241379999999998,0
4868,4,0,0,0,3339,19,3,1,1,0,0,0,0,0,10.988506,1,0,1,652,0,0,0,0,0,10.988506,0
25508,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.10344827,0
14841,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-10.21839,0
8877,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-20.574713,0
16242,4,0,0,0,4331,19,3,1,1,0,0,0,0,0,14.735632,1,0,0,573,0,0,0,0,0,14.735632,0
14980,4,0,0,0,4534,19,3,1,1,0,0,0,0,0,9.678162,1,0,1,577,0,0,0,0,0,9.678162,0
11459,4,0,0,0,3742,19,3,1,1,0,0,0,0,0,10.08046,1,0,1,608,0,0,0,0,0,10.08046,0
27165,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,532,0,0,0,0,0,9.517241499999999,0
19982,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,660,0,0,0,0,0,-10.793103,0
19911,4,0,0,0,4646,19,3,1,1,0,0,0,0,0,10.965517,1,0,0,674,0,0,0,0,0,10.965517,0
23849,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.896552,1,0,1,700,0,0,0,0,0,9.896552,0
7539,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,751,0,0,0,0,0,-0.18390805,0
4255,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-10.517241499999999,0
15685,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.689655,0
24337,4,0,0,0,3933,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,558,0,0,0,0,0,9.563217999999999,0
2652,4,0,0,0,3834,19,3,1,1,0,0,0,0,0,10.344828,1,0,0,523,0,0,0,0,0,10.344828,0
4165,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-24.011494,0
202,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.19540231,0
10822,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.701149000000001,0
13285,4,0,0,0,4233,19,3,1,1,0,0,0,0,0,15.24138,1,0,1,583,0,0,0,0,0,15.24138,0
16823,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.620689,0
5435,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,757,0,0,0,0,0,-9.402299000000001,0
23661,4,0,0,0,3143,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,574,0,0,0,0,0,9.540230000000001,0
28945,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,20.5,1,0,0,328,0,0,0,0,0,0.125,0
17247,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.632184,0
3847,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-20.43678,0
11160,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-9.885057000000002,0
19650,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-9.632184,0
14396,4,0,0,0,4243,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,536,0,0,0,0,0,0.080459766,0
12685,4,0,0,0,3032,19,3,1,1,0,0,0,0,0,15.793103,1,0,0,645,0,0,0,0,0,15.793103,0
22931,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.701149000000001,0
11362,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.390804,0
15155,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-9.241379,0
6080,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,564,0,0,0,0,0,0.19540231,0
22026,4,0,0,0,4438,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,578,0,0,0,0,0,9.551724,0
12933,4,0,0,0,3136,19,3,1,1,0,0,0,0,0,13.781609,1,0,0,586,0,0,0,0,0,13.781609,0
2537,4,0,0,0,4338,19,3,1,1,0,0,0,0,0,19.022987,1,0,0,533,0,0,0,0,0,19.022987,0
1420,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,670,0,0,0,0,0,-19.425287,0
18101,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.10344827,0
14875,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,632,0,0,0,0,0,-10.528736,0
14270,4,0,0,0,4339,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,639,0,0,0,0,0,0.09195402,0
17607,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.954022,0
4106,4,0,0,0,4336,19,3,1,1,0,0,0,0,0,25.218391,1,0,0,589,0,0,0,0,0,25.218391,0
1163,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,18.057472,1,0,0,650,0,0,0,0,0,18.057472,0
3810,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,8.459769999999999,1,0,0,687,0,0,0,0,0,8.459769999999999,0
10530,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.850575,0
2509,4,0,0,0,4345,19,3,1,1,0,0,0,0,0,19.022987,1,0,0,696,0,0,0,0,0,19.022987,0
16095,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-14.436781,0
21562,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,687,0,0,0,0,0,9.873563,0
3380,4,0,0,0,3142,19,3,1,1,0,0,0,0,0,10.747127,1,0,0,617,0,0,0,0,0,10.747127,0
13187,4,0,0,0,4443,19,3,1,1,0,0,0,0,0,13.919539000000002,1,0,0,671,0,0,0,0,0,13.919539000000002,0
2203,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,18.482758,1,0,1,618,0,0,0,0,0,18.482758,0
13635,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,14.5172415,1,0,1,682,0,0,0,0,0,14.5172415,0
20033,4,0,0,0,4246,19,3,1,1,0,0,0,0,0,10.666667,1,0,1,698,0,0,0,0,0,10.666667,0
12233,4,0,0,0,4335,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,652,0,0,0,0,0,9.597700999999999,0
19340,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.482758500000001,0
16931,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.620689,0
13284,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,793,0,0,0,0,0,-15.827585999999998,0
8484,4,0,0,0,3130,19,3,1,1,0,0,0,0,0,19.0,1,0,0,641,0,0,0,0,0,19.0,0
19550,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,699,0,0,0,0,0,-9.551724,0
3944,4,0,0,0,4133,19,3,1,1,0,0,0,0,0,25.057470000000002,1,0,0,522,0,0,0,0,0,25.057470000000002,0
21468,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,11.252873,1,0,1,555,0,0,0,0,0,11.252873,0
19558,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,711,0,0,0,0,0,-9.551724,0
1783,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,19.666667999999998,1,0,1,579,0,0,0,0,0,19.666667999999998,0
3484,4,0,0,0,4638,19,3,1,1,0,0,0,0,0,9.931035000000001,1,0,1,619,0,0,0,0,0,9.931035000000001,0
34,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,643,0,0,0,0,0,-0.19540231,0
9789,4,0,0,0,3244,19,3,1,1,0,0,0,0,0,0.03448276,0,0,0,563,0,0,0,0,0,0.03448276,0
6062,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,595,0,0,0,0,0,0.22988506,0
6215,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,636,0,0,0,0,0,-0.20689654,0
18981,4,0,0,0,3830,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,522,0,0,0,0,0,9.609196,0
22635,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,708,0,0,0,0,0,-9.540230000000001,0
4013,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,799,0,0,0,0,0,-24.850573999999998,0
24664,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-7.367816,0
16990,4,0,0,0,3145,19,3,1,1,0,0,0,0,0,9.839080000000001,1,0,1,598,0,0,0,0,0,9.839080000000001,0
17314,4,0,0,0,3039,19,3,1,1,0,0,0,0,0,9.885057000000002,1,0,1,601,0,0,0,0,0,9.885057000000002,0
14817,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.505747,0
17333,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.655172,0
3614,4,0,0,0,4330,19,3,1,1,0,0,0,0,0,10.367816,1,0,1,570,0,0,0,0,0,10.367816,0
23636,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,639,0,0,0,0,0,-10.540230000000001,0
828,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.20689654,0
2844,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,10.597700999999999,1,0,1,574,0,0,0,0,0,10.597700999999999,0
7778,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,19.988506,1,0,0,573,0,0,0,0,0,19.988506,0
4612,4,0,0,0,3936,19,3,1,1,0,0,0,0,0,10.29885,1,0,0,568,0,0,0,0,0,10.29885,0
6828,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,605,0,0,0,0,0,0.18390805,0
231,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,599,0,0,0,0,0,0.19540231,0
20339,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,627,0,0,0,0,0,-9.482758500000001,0
26153,4,0,0,0,4638,19,3,1,1,0,0,0,0,0,9.931035000000001,1,0,1,555,0,0,0,0,0,9.931035000000001,0
18327,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,9.827586,1,0,1,556,0,0,0,0,0,9.827586,0
24194,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,768,0,0,0,0,0,-10.528736,0
21718,4,0,0,0,3831,19,3,1,1,0,0,0,0,0,9.908046,1,0,1,610,0,0,0,0,0,9.908046,0
7406,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,568,0,0,0,0,0,0.18390805,0
28215,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,410,0,0,0,0,0,0.0,0
23176,4,0,0,0,3934,19,3,1,1,0,0,0,0,0,10.160919,1,0,1,652,0,0,0,0,0,10.160919,0
10057,4,0,0,0,3531,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,638,0,0,0,0,0,0.04597701,0
22385,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-10.333333,0
7554,4,0,0,0,3746,19,3,1,1,0,0,0,0,0,10.045977,1,0,0,531,0,0,0,0,0,10.045977,0
13756,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-13.724138,0
19070,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-10.022988,0
22006,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,601,0,0,0,0,0,9.574713000000001,0
13094,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,637,0,0,0,0,0,-13.333333999999999,0
10826,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,722,0,0,0,0,0,-9.896552,0
5866,4,0,0,0,4431,19,3,1,1,0,0,0,0,0,10.5517235,0,0,0,528,0,0,0,0,0,10.5517235,0
13767,4,0,0,0,3144,19,3,1,1,0,0,0,0,0,15.574713000000001,1,0,0,573,0,0,0,0,0,15.574713000000001,0
11757,4,0,0,0,4435,19,3,1,1,0,0,0,0,0,9.091954,1,0,0,645,0,0,0,0,0,9.091954,0
2805,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,641,0,0,0,0,0,-10.045977,0
15831,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.540230000000001,0
21627,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,790,0,0,0,0,0,-9.528735000000001,0
5336,4,0,0,0,4546,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,652,0,0,0,0,0,9.804598,0
17031,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.551724,0
10915,4,0,0,0,3845,19,3,1,1,0,0,0,0,0,10.471264,1,0,0,572,0,0,0,0,0,10.471264,0
19199,4,0,0,0,4332,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,699,0,0,0,0,0,9.597700999999999,0
17158,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,9.551724,1,0,1,695,0,0,0,0,0,9.551724,0
10213,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,589,0,0,0,0,0,0.057471264,0
763,4,0,0,0,3631,19,3,1,1,0,0,0,0,0,0.22988506,0,0,0,594,0,0,0,0,0,0.22988506,0
13340,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,717,0,0,0,0,0,-15.827585999999998,0
13931,4,0,0,0,3441,19,3,1,1,0,0,0,0,0,13.37931,1,0,1,565,0,0,0,0,0,13.37931,0
24345,4,0,0,0,4539,19,3,1,1,0,0,0,0,0,9.505747,1,0,1,577,0,0,0,0,0,9.505747,0
27366,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,640,0,0,0,0,0,-11.172414,0
14516,4,0,0,0,4243,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,527,0,0,0,0,0,0.080459766,0
4303,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,724,0,0,0,0,0,-9.402299000000001,0
6174,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,596,0,0,0,0,0,0.21839081,0
23033,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,697,0,0,0,0,0,-9.528735000000001,0
8247,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,783,0,0,0,0,0,-20.505747,0
10010,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-0.057471264,0
6806,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,640,0,0,0,0,0,0.18390805,0
6401,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,785,0,0,0,0,0,-0.20689654,0
4079,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,625,0,0,0,0,0,-25.172413,0
17546,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,533,0,0,0,0,0,9.804598,0
10470,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,768,0,0,0,0,0,-4.022989,0
9825,4,0,0,0,3244,19,3,1,1,0,0,0,0,0,0.03448276,0,0,0,576,0,0,0,0,0,0.03448276,0
12812,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-13.4827585,0
26884,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.804598,0
1616,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,805,0,0,0,0,0,-19.172413,0
25292,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,641,0,0,0,0,0,-0.057471264,0
7622,4,0,0,0,4631,19,3,1,1,0,0,0,0,0,19.091953,1,0,0,708,0,0,0,0,0,19.091953,0
6227,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,649,0,0,0,0,0,-0.20689654,0
19583,4,0,0,0,4135,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,565,0,0,0,0,0,9.517241499999999,0
15871,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-9.666666000000001,0
10378,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-0.04597701,0
18504,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.804598,0
7843,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-21.103447,0
11270,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,678,0,0,0,0,0,-11.310345,0
26216,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.655172,0
12803,4,0,0,0,3039,19,3,1,1,0,0,0,0,0,13.356322,1,0,0,598,0,0,0,0,0,13.356322,0
5691,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,757,0,0,0,0,0,-10.724136999999999,0
21416,4,0,0,0,4145,19,3,1,1,0,0,0,0,0,11.310345,1,0,1,637,0,0,0,0,0,11.310345,0
16519,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,751,0,0,0,0,0,-9.850575,0
3498,4,0,0,0,3641,19,3,1,1,0,0,0,0,0,11.022988,1,0,1,600,0,0,0,0,0,11.022988,0
22927,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.724138,0
12125,4,0,0,0,4431,19,3,1,1,0,0,0,0,0,10.022988,1,0,1,643,0,0,0,0,0,10.022988,0
22247,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.678162,0
28266,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,337,0,0,0,0,0,0.0,0
1950,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-19.183908,0
9675,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,602,0,0,0,0,0,0.04597701,0
28868,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,438,0,0,0,0,0,-0.125,0
16301,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,802,0,0,0,0,0,-14.78161,0
29001,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,5.09375,1,0,0,407,0,0,0,0,0,-0.03125,0
28334,4,0,0,0,3735,19,3,1,1,0,0,0,0,0,9.5625,1,0,0,392,0,0,0,0,0,-10.4375,0
20911,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,702,0,0,0,0,0,-9.551724,0
27596,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,676,0,0,0,0,0,-9.747127,0
9554,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.06896552,0
27798,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,747,0,0,0,0,0,-0.14942528,0
9885,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,639,0,0,0,0,0,0.057471264,0
16279,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,802,0,0,0,0,0,-14.896552,0
12102,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,628,0,0,0,0,0,-9.689655,0
